fdc_id,data_type,description,food_category_id,publication_date,sort_description,fields
169807,sr_legacy_food,"Fish, herring, Pacific, flesh, air-dried, packed in oil (Alaska Native)",24,2019-04-01,"fish, herring, pacific, flesh, air-dried, packed in oil (alaska native)",5
169808,sr_legacy_food,"Huckleberries, raw (Alaska Native)",24,2019-04-01,"huckleberries, raw (alaska native)",1
169809,sr_legacy_food,"Fish, lingcod, meat, raw (Alaska Native)",24,2019-04-01,"fish, lingcod, meat, raw (alaska native)",3
169810,sr_legacy_food,"Fish, lingcod, liver (Alaska Native)",24,2019-04-01,"fish, lingcod, liver (alaska native)",2
169811,sr_legacy_food,"Tennis Bread, plain (Apache)",24,2019-04-01,"tennis bread, plain (apache)",1
169812,sr_legacy_food,"Fish, halibut, cooked, with skin (Alaska Native)",24,2019-04-01,"fish, halibut, cooked, with skin (alaska native)",3
169813,sr_legacy_food,"Salmon, red (sockeye), filets with skin, smoked (Alaska Native)",24,2019-04-01,"salmon, red (sockeye), filets with skin, smoked (alaska native)",3
169814,sr_legacy_food,"Agave, raw (Southwest)",24,2019-04-01,"agave, raw (southwest)",1
169815,sr_legacy_food,"Lambsquarters, steamed (Northern Plains Indians)",24,2019-04-01,"lambsquarters, steamed (northern plains indians)",1
169816,sr_legacy_food,"Prickly pears, raw (Northern Plains Indians)",24,2019-04-01,"prickly pears, raw (northern plains indians)",1
169817,sr_legacy_food,"Prickly pears, broiled (Northern Plains Indians)",24,2019-04-01,"prickly pears, broiled (northern plains indians)",1
169818,sr_legacy_food,"Prairie Turnips, raw (Northern Plains Indians)",24,2019-04-01,"prairie turnips, raw (northern plains indians)",1
169819,sr_legacy_food,"Stinging Nettles, blanched (Northern Plains Indians)",24,2019-04-01,"stinging nettles, blanched (northern plains indians)",1
169820,sr_legacy_food,"Plums, wild (Northern Plains Indians)",24,2019-04-01,"plums, wild (northern plains indians)",1
169821,sr_legacy_food,"Pinon Nuts, roasted (Navajo)",24,2019-04-01,"pinon nuts, roasted (navajo)",1
169822,sr_legacy_food,"Caribou, hind quarter, meat, cooked (Alaska Native)",24,2019-04-01,"caribou, hind quarter, meat, cooked (alaska native)",3
169823,sr_legacy_food,"Agutuk, fish with shortening (Alaskan ice cream) (Alaska Native)",24,2019-04-01,"agutuk, fish with shortening (alaskan ice cream) (alaska native)",1
169824,sr_legacy_food,"Sea lion, Steller, meat with fat (Alaska Native)",24,2019-04-01,"sea lion, steller, meat with fat (alaska native)",2
169825,sr_legacy_food,"Sea lion, Steller, fat (Alaska Native)",24,2019-04-01,"sea lion, steller, fat (alaska native)",2
169826,sr_legacy_food,"Wocas, dried seeds, Oregon, yellow pond lily (Klamath)",24,2019-04-01,"wocas, dried seeds, oregon, yellow pond lily (klamath)",3
169827,sr_legacy_food,"Hazelnuts, beaked (Northern Plains Indians)",24,2019-04-01,"hazelnuts, beaked (northern plains indians)",1
169828,sr_legacy_food,"Tea, herbal, brewed, Hohoysi (Hopi)",24,2019-04-01,"tea, herbal, brewed, hohoysi (hopi)",3
169829,sr_legacy_food,"Tortilla, blue corn, Sakwavikaviki (Hopi)",24,2019-04-01,"tortilla, blue corn, sakwavikaviki (hopi)",2
169830,sr_legacy_food,"Bread, blue corn, somiviki (Hopi)",24,2019-04-01,"bread, blue corn, somiviki (hopi)",2
169831,sr_legacy_food,"APPLEBEE'S, 9 oz house sirloin steak",25,2019-04-01,"applebee's, 9 oz house sirloin steak",1
169832,sr_legacy_food,"T.G.I. FRIDAY'S, FRIDAY'S Shrimp, breaded",25,2019-04-01,"t.g.i. friday's, friday's shrimp, breaded",2
169833,sr_legacy_food,"T.G.I. FRIDAY'S, french fries",25,2019-04-01,"t.g.i. friday's, french fries",1
169834,sr_legacy_food,"T.G.I. FRIDAY'S, fried mozzarella",25,2019-04-01,"t.g.i. friday's, fried mozzarella",1
169835,sr_legacy_food,"T.G.I. FRIDAY'S, macaroni & cheese, from kid's menu",25,2019-04-01,"t.g.i. friday's, macaroni & cheese, from kid's menu",2
169836,sr_legacy_food,"Restaurant, family style, french fries",25,2019-04-01,"restaurant, family style, french fries",2
169837,sr_legacy_food,"Restaurant, family style, chicken fingers, from kid's menu",25,2019-04-01,"restaurant, family style, chicken fingers, from kid's menu",3
169838,sr_legacy_food,"Restaurant, family style, shrimp, breaded and fried",25,2019-04-01,"restaurant, family style, shrimp, breaded and fried",3
169839,sr_legacy_food,"Restaurant, family style, macaroni & cheese, from kids' menu",25,2019-04-01,"restaurant, family style, macaroni & cheese, from kids' menu",3
169840,sr_legacy_food,"APPLEBEE'S, crunchy onion rings",25,2019-04-01,"applebee's, crunchy onion rings",1
169841,sr_legacy_food,"APPLEBEE'S, chicken tenders platter",25,2019-04-01,"applebee's, chicken tenders platter",1
169842,sr_legacy_food,"CRACKER BARREL, chicken tenderloin platter, fried",25,2019-04-01,"cracker barrel, chicken tenderloin platter, fried",2
169843,sr_legacy_food,"CRACKER BARREL, coleslaw",25,2019-04-01,"cracker barrel, coleslaw",1
169844,sr_legacy_food,"DENNY'S, onion rings",25,2019-04-01,"denny's, onion rings",1
169845,sr_legacy_food,"DENNY'S, spaghetti and meatballs",25,2019-04-01,"denny's, spaghetti and meatballs",1
169846,sr_legacy_food,"Restaurant, family style, fish fillet, battered or breaded, fried",25,2019-04-01,"restaurant, family style, fish fillet, battered or breaded, fried",4
169847,sr_legacy_food,"Restaurant, family style, chicken tenders",25,2019-04-01,"restaurant, family style, chicken tenders",2
169848,sr_legacy_food,"Restaurant, family style, hash browns",25,2019-04-01,"restaurant, family style, hash browns",2
169849,sr_legacy_food,"CRACKER BARREL, macaroni n' cheese",25,2019-04-01,"cracker barrel, macaroni n' cheese",1
169850,sr_legacy_food,"Restaurant, Italian, lasagna with meat",25,2019-04-01,"restaurant, italian, lasagna with meat",2
169851,sr_legacy_food,"OLIVE GARDEN, lasagna classico",25,2019-04-01,"olive garden, lasagna classico",1
169852,sr_legacy_food,"OLIVE GARDEN, spaghetti with pomodoro sauce",25,2019-04-01,"olive garden, spaghetti with pomodoro sauce",1
169853,sr_legacy_food,"CARRABBA'S ITALIAN GRILL, spaghetti with pomodoro sauce",25,2019-04-01,"carrabba's italian grill, spaghetti with pomodoro sauce",1
169854,sr_legacy_food,"ON THE BORDER, cheese enchilada",25,2019-04-01,"on the border, cheese enchilada",1
169855,sr_legacy_food,"Restaurant, Mexican, cheese enchilada",25,2019-04-01,"restaurant, mexican, cheese enchilada",2
169856,sr_legacy_food,"Restaurant, Mexican, cheese tamales",25,2019-04-01,"restaurant, mexican, cheese tamales",2
169857,sr_legacy_food,"CARRABBA'S ITALIAN GRILL, chicken parmesan without cavatappi pasta",25,2019-04-01,"carrabba's italian grill, chicken parmesan without cavatappi pasta",1
169858,sr_legacy_food,"OLIVE GARDEN, chicken parmigiana without pasta",25,2019-04-01,"olive garden, chicken parmigiana without pasta",1
169859,sr_legacy_food,"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, with almonds",8,2019-04-01,"cereals ready-to-eat, post, honey bunches of oats, with almonds",3
169860,sr_legacy_food,"Margarine-like, vegetable oil spread, stick or tub, sweetened",4,2019-04-01,"margarine-like, vegetable oil spread, stick or tub, sweetened",3
169861,sr_legacy_food,"Snacks, popcorn, home-prepared, oil-popped, unsalted",23,2019-04-01,"snacks, popcorn, home-prepared, oil-popped, unsalted",4
169862,sr_legacy_food,"Cereals ready-to-eat, POST, GREAT GRAINS Crunchy Pecan Cereal",8,2019-04-01,"cereals ready-to-eat, post, great grains crunchy pecan cereal",2
169863,sr_legacy_food,"Snacks, granola bar, with coconut, chocolate coated",23,2019-04-01,"snacks, granola bar, with coconut, chocolate coated",3
